#{"t_start": 1669489949.0932534, "env_id": null}
r,l,t
45.847619,5,7526.600749
-10.957143,4,7526.630018
13.735714,34,7526.882457
48.985714,2,7526.90276
-11.392857,5,7526.93894
-13.016667,12,7527.026003
36.859524,12,7527.119361
20.442857,28,7527.324495
37.983333,12,7527.416957
38.619048,11,7527.502409
-11.392857,5,7527.538501
42.440476,8,7527.605323
41.869048,8,7527.668863
-14.107143,15,7527.777685
38.371429,11,7527.851553
32.488095,17,7527.980787
36.509524,14,7528.091461
21.795238,27,7528.286503
31.019048,19,7528.429198
44.480952,6,7528.478416
32.759524,16,7528.600736
37.695238,12,7528.692446
41.738095,9,7528.762201
38.202381,12,7528.853273
43.569048,7,7528.909231
-13.909524,14,7529.009341
19.369048,26,7529.200702
40.657143,9,7529.271183
33.847619,16,7529.391807
36.602381,13,7529.491189
-11.411905,5,7529.527246
33.852381,15,7529.640319
30.880952,18,7529.769722
34.185714,16,7529.889222
38.769048,11,7529.974473
39.919048,10,7530.051908
32.116667,17,7530.16791
23.252381,25,7530.35303
34.730952,15,7530.466206
48.969048,2,7530.486016
31.530952,18,7530.623304
46.759524,4,7530.657678
28.580952,19,7530.799924
46.666667,4,7530.834509
34.133333,16,7530.958684
29.285714,18,7531.093149
38.266667,12,7531.178739
32.62619,17,7531.30703
31.27381,17,7531.424617
43.528571,7,7531.481247
27.542857,21,7531.640475
40.495238,10,7531.718717
46.878571,4,7531.753495
35.247619,15,7531.867878
34.045238,16,7531.988989
37.859524,12,7532.075942
40.861905,9,7532.147226
48.940476,2,7532.167395
-10.907143,4,7532.1963
39.590476,10,7532.274972
29.114286,19,7532.4178
41.111905,9,7532.48285
35.02619,15,7532.597392
42.202381,8,7532.660954
34.364286,16,7532.782286
29.919048,19,7532.925605
34.328571,15,7533.034533
-16.154762,24,7533.209452
40.55,10,7533.287134
-12.145238,9,7533.352424
38.019048,12,7533.445397
-11.4,4,7533.474876
43.371429,7,7533.531497
29.485714,20,7533.682126
35.67619,14,7533.789061
35.971429,14,7533.890183
33.192857,16,7534.012155
35.45,15,7534.125592
31.438095,18,7534.26255
41.835714,8,7534.320602
27.280952,22,7534.484751
20.630952,26,7534.67808
34.607143,15,7534.793105
33.730952,15,7534.901917
46.92381,4,7534.936554
38.990476,11,7535.022305
36.42619,12,7535.109262
44.569048,6,7535.158878
33.92619,15,7535.273378
42.778571,8,7535.336261
43.964286,6,7535.385876
29.714286,18,7535.517288
39.409524,11,7535.602597
39.890476,10,7535.680658
30.616667,18,7535.811321
33.288095,16,7535.927541
48.983333,2,7535.947642
23.888095,23,7536.120657
-10.942857,5,7536.156715
15.421429,32,7536.391111
33.116667,17,7536.516318
36.935714,13,7538.759397
32.859524,17,7538.886438
20.235714,27,7539.071574
28.864286,20,7539.218933
30.283333,18,7539.352914
37.052381,12,7539.445824
30.87619,19,7539.588091
28.809524,21,7539.744853
34.292857,16,7539.865419
41.47619,9,7539.935912
14.62381,32,7540.174414
35.75,13,7540.273823
-12.633333,11,7540.352035
45.878571,5,7540.393206
37.221429,13,7540.491571
32.885714,17,7540.61857
27.021429,23,7540.787457
30.338095,20,7540.936503
35.945238,14,7541.031538
-10.714286,4,7541.060509
5.830952,39,7541.331442
47.921429,3,7541.35853
26.966667,22,7541.510824
23.871429,24,7541.690995
21.971429,27,7541.891478
18.495238,31,7542.108097
35.67619,14,7542.21592
40.721429,10,7542.29329
43.7,7,7542.349437
37.609524,12,7542.435773
32.4,17,7542.564379
35.245238,14,7542.670957
35.935714,14,7542.777678
31.633333,18,7542.913763
38.12619,12,7543.006006
9.704762,35,7543.264441
7.87619,40,7543.557517
45.47619,5,7543.599669
40.72619,10,7543.677135
45.335714,5,7543.719373
-11.192857,6,7543.762633
40.907143,9,7543.827838
47.890476,3,7543.855003
19.135714,27,7544.055729
42.188095,8,7544.114754
41.95,8,7544.178811
45.87381,5,7544.223752
40.785714,10,7544.299836
-11.657143,6,7544.342457
34.738095,15,7544.458462
32.680952,17,7544.584294
-10.592857,3,7544.605939
44.57381,6,7544.65408
36.328571,14,7544.758884
10.188095,33,7544.998544
38.530952,12,7545.088269
-13.728571,13,7545.180837
38.847619,11,7545.253417
39.92381,10,7545.329777
29.521429,19,7545.470185
-12.609524,14,7545.568582
11.452381,36,7545.946965
44.635714,6,7545.995422
39.738095,11,7546.082114
34.052381,16,7546.200718
42.254762,8,7546.263061
42.538095,8,7546.325338
24.404762,23,7546.488858
40.32619,10,7546.56532
-15.37381,50,7546.930374
29.307143,20,7547.079598
36.37619,13,7547.176214
37.530952,13,7547.27415
-14.295238,15,7547.380046
43.65,7,7547.435031
15.338095,32,7547.663464
28.32381,21,7547.817725
35.27619,15,7547.931762
38.654762,12,7548.022931
34.133333,16,7548.143824
38.254762,12,7548.235012
8.121429,40,7548.52565
31.190476,18,7548.660636
-13.330952,10,7548.732248
36.707143,13,7548.825957
48.985714,2,7548.846119
36.309524,13,7548.946213
21.702381,26,7549.139307
31.097619,19,7549.281684
40.407143,10,7549.359564
-14.654762,14,7549.459703
43.540476,7,7549.515838
26.040476,23,7549.687577
32.521429,16,7549.809131
32.707143,17,7549.937699
42.771429,8,7550.000922
34.840476,15,7550.114281
-10.866667,5,7550.150112
42.130952,8,7550.213781
41.340476,9,7550.284061
-13.030952,11,7550.363495
36.840476,13,7550.451192
43.359524,7,7550.507145
26.795238,21,7550.664232
44.214286,6,7550.713441
-14.12619,16,7550.827272
26.733333,23,7550.998067
28.102381,20,7551.136964
-18.533333,50,7551.50713
39.071429,11,7551.592075
35.628571,14,7551.69875
46.909524,4,7551.73331
34.490476,15,7551.847085
43.47619,7,7551.897679
39.2,11,7551.976701
18.140476,30,7552.197762
30.119048,19,7552.32842
40.22381,10,7552.406308
31.338095,18,7552.540885
6.309524,36,7552.802525
33.77619,16,7552.921847
37.633333,13,7553.01962
43.488095,7,7553.075132
38.185714,12,7553.166304
38.342857,11,7553.250624
25.192857,24,7553.420827
36.533333,14,7553.525241
-11.62619,7,7553.574887
41.471429,9,7553.644568
25.278571,24,7553.820133
37.588095,13,7553.917329
25.185714,22,7556.359659
-12.947619,10,7556.430786
36.085714,14,7556.536094
27.042857,23,7556.705665
24.835714,24,7556.883738
20.435714,27,7557.083655
25.716667,24,7557.260627
36.233333,14,7557.366468
-11.411905,6,7557.410026
39.764286,10,7557.481729
47.952381,3,7557.508891
11.3,35,7557.766275
21.195238,28,7557.974392
39.557143,10,7558.052578
41.357143,9,7558.122919
28.335714,21,7558.279372
-13.254762,15,7558.391618
-12.27619,12,7558.477198
37.990476,12,7558.568838
19.890476,29,7558.783403
45.845238,5,7558.824879
-12.419048,10,7558.896966
40.764286,10,7558.973695
-12.497619,11,7559.052665
32.164286,17,7559.17453
38.685714,11,7559.253709
23.447619,25,7559.433757
24.478571,24,7559.61233
30.507143,19,7559.754578
43.452381,7,7559.810881
46.552381,4,7559.845807
41.261905,9,7559.916449
33.554762,16,7560.037767
19.730952,28,7560.244636
35.892857,13,7560.332472
24.661905,24,7560.511057
33.545238,16,7560.63168
41.847619,8,7560.689309
31.345238,17,7560.812246
39.57619,10,7560.878349
-12.816667,50,7561.246022
38.12619,12,7561.338326
39.369048,11,7561.423004
46.797619,4,7561.457303
47.938095,3,7561.484361
32.9,16,7561.609423
32.633333,17,7561.737273
25.602381,23,7561.902473
45.788095,5,7561.944075
41.580952,9,7562.01411
43.240476,7,7562.070502
36.985714,12,7562.162752
41.997619,8,7562.214551
37.621429,13,7562.31286
28.957143,21,7562.468909
47.878571,3,7562.496201
27.321429,21,7562.653034
45.659524,5,7562.695114
46.47619,4,7562.729798
29.62619,19,7562.873091
40.42619,10,7562.950676
39.354762,11,7563.035565
39.357143,11,7563.1204
26.254762,23,7563.291065
-10.885714,5,7563.3271
34.55,14,7563.434147
18.745238,28,7563.635681
42.390476,8,7563.699004
26.197619,23,7563.857711
36.230952,14,7563.95786
38.709524,11,7564.043007
33.290476,15,7564.15655
-12.145238,11,7564.235471
29.621429,20,7564.378784
33.971429,16,7564.499443
-11.352381,6,7564.542696
33.957143,16,7564.662978
36.72381,13,7564.756989
37.211905,13,7564.855546
42.319048,8,7564.918922
-10.961905,5,7564.954876
35.419048,15,7565.06804
23.983333,24,7565.241112
34.961905,15,7565.348655
40.32381,10,7565.420612
42.871429,8,7565.483174
-11.785714,7,7565.533345
17.752381,32,7565.772079
35.67381,14,7565.878502
44.814286,6,7565.927031
24.004762,24,7566.10388
23.52619,25,7566.280892
37.5,12,7566.373312
40.811905,9,7566.432742
46.92381,4,7566.467097
42.409524,8,7566.531078
-13.216667,13,7566.625054
41.416667,9,7566.695389
21.004762,27,7566.895327
24.921429,23,7567.066446
-11.795238,9,7567.130224
-12.538095,13,7567.222586
37.809524,11,7567.307406
24.811905,23,7567.479135
47.890476,3,7567.506012
-20.983333,50,7567.874619
41.347619,9,7567.939383
46.942857,4,7567.973907
46.938095,4,7568.008408
42.547619,8,7568.071595
43.571429,7,7568.128016
38.357143,11,7568.207517
-15.833333,23,7568.372176
-16.078571,24,7568.544046
-11.32619,7,7568.59398
16.37619,27,7568.800189
23.780952,25,7568.986757
37.966667,12,7569.078966
30.921429,17,7569.200926
39.314286,11,7569.285276
4.240476,44,7569.610945
41.57381,9,7569.681392
17.77619,30,7569.902385
48.940476,2,7569.922378
27.833333,20,7570.072661
44.861905,6,7570.121409
42.559524,8,7570.184385
27.064286,21,7570.330155
39.066667,11,7570.403363
33.795238,16,7570.518083
35.97381,14,7570.624203
37.611905,12,7570.716427
24.35,24,7570.888842
-13.142857,11,7570.968598
46.745238,4,7571.003229
-14.566667,50,7571.37257
39.007143,11,7571.451663
42.202381,8,7571.51503
34.807143,15,7573.632277
-13.580952,13,7573.724933
-13.52381,12,7573.810645
39.109524,11,7573.895127
38.32381,11,7573.979837
40.302381,10,7574.056538
41.271429,9,7574.127092
33.230952,16,7574.241247
46.92381,4,7574.275297
45.842857,5,7574.316368
47.857143,3,7574.343634
-12.004762,8,7574.401678
22.930952,25,7574.586998
32.404762,18,7574.720951
5.140476,43,7575.022886
35.552381,14,7575.121407
-15.483333,18,7575.24694
37.292857,13,7575.34701
13.383333,35,7575.601729
40.128571,10,7575.679456
38.330952,11,7575.764527
31.604762,17,7575.886717
8.885714,36,7576.14588
40.285714,10,7576.223367
37.007143,12,7576.315859
-12.3,10,7576.387521
38.680952,12,7576.479766
-18.180952,27,7576.672911
26.007143,22,7576.832479
40.307143,10,7576.910524
28.611905,21,7577.067508
40.792857,9,7577.138739
38.088095,12,7577.230932
42.42619,8,7577.288979
37.67619,13,7577.388103
46.87619,4,7577.422742
36.219048,14,7577.529212
43.316667,7,7577.585732
26.633333,22,7577.738727
39.778571,10,7577.817352
-15.104762,18,7577.947733
30.385714,17,7578.065916
-16.083333,50,7578.431019
25.466667,23,7578.598034
-16.142857,21,7578.749999
48.969048,2,7578.770111
28.909524,21,7578.921422
43.75,7,7578.977654
29.22619,18,7579.114719
-17.785714,27,7579.304343
36.597619,12,7579.397693
38.497619,12,7579.490254
23.166667,25,7579.677065
37.530952,13,7579.776129
32.240476,17,7579.904848
-16.338095,18,7580.035517
-12.652381,9,7580.100216
38.947619,11,7580.186195
27.102381,22,7580.350599
30.180952,18,7580.488426
-13.388095,14,7580.59049
17.009524,28,7580.7997
-17.483333,50,7581.169747
-11.838095,8,7581.227937
37.402381,13,7581.327541
39.107143,11,7581.413116
29.607143,19,7581.557036
27.114286,23,7581.728317
38.3,12,7581.820761
31.116667,19,7581.963546
-13.5,14,7582.065266
43.580952,7,7582.122028
-11.411905,6,7582.166063
43.635714,7,7582.222829
35.954762,13,7582.323165
40.65,10,7582.401037
43.302381,7,7582.457628
-14.02619,15,7582.555193
30.702381,18,7582.68617
27.464286,20,7582.837574
43.55,7,7582.894208
42.202381,8,7582.958175
28.97381,21,7583.115499
41.4,9,7583.18644
42.685714,8,7583.249939
30.597619,19,7583.393174
44.757143,6,7583.441997
27.233333,21,7583.6004
44.811905,6,7583.649168
32.952381,17,7583.777853
37.180952,13,7583.876806
45.659524,5,7583.918435
27.090476,21,7584.075308
36.67619,13,7584.162582
-11.009524,5,7584.198237
21.390476,26,7584.39074
29.538095,20,7584.539525
35.190476,15,7584.652319
39.4,11,7584.736454
20.552381,29,7584.950923
30.530952,19,7585.094483
32.72381,16,7585.216135
40.183333,10,7585.294587
-13.135714,9,7585.359428
-11.838095,8,7585.41726
32.547619,18,7585.552228
46.938095,4,7585.58661
41.609524,9,7585.65728
42.357143,8,7585.721013
39.835714,10,7585.799384
46.709524,4,7585.834163
41.238095,9,7585.905178
48.935714,2,7585.925393
33.619048,16,7586.04681
38.37619,12,7586.13904
8.264286,39,7586.420659
42.792857,8,7586.483697
-10.616667,4,7586.512392
37.954762,12,7586.599169
14.67619,32,7586.824912
28.857143,20,7586.97581
-14.178571,17,7587.098538
41.033333,9,7587.163808
46.87619,4,7587.198399
20.035714,27,7587.394111
36.392857,13,7587.482216
42.428571,8,7587.545723
46.82619,4,7587.580269
29.542857,19,7587.717726
34.957143,15,7587.831771
-14.952381,50,7588.200054
21.704762,27,7588.400259
33.309524,15,7588.503397
22.180952,26,7588.686063
32.064286,17,7588.815207
-11.82381,8,7591.206323
36.442857,14,7591.311755
21.780952,27,7591.507564
22.992857,23,7591.676269
33.071429,16,7591.794999
0.916667,42,7592.094608
17.002381,28,7592.291498
26.652381,22,7592.446758
32.878571,16,7592.564889
42.247619,8,7592.626718
34.811905,14,7592.73118
29.857143,19,7592.873194
34.752381,15,7592.982253
32.683333,17,7593.106925
22.983333,26,7593.297556
37.32619,12,7593.390155
39.454762,11,7593.477048
40.207143,10,7593.553428
31.461905,18,7593.686222
30.869048,19,7593.824715
31.414286,17,7593.955809
45.830952,5,7593.997339
44.557143,6,7594.046254
34.42381,15,7594.159298
29.980952,19,7594.301747
23.447619,23,7594.470929
40.32381,10,7594.548283
20.088095,29,7594.759873
39.097619,10,7594.837521
27.235714,22,7595.000508
36.830952,13,7595.099219
-10.661905,4,7595.127997
45.861905,5,7595.169231
34.671429,15,7595.281837
34.780952,15,7595.394314
37.145238,13,7595.493145
42.554762,8,7595.555851
36.469048,14,7595.660906
26.761905,21,7595.805149
36.009524,13,7595.90405
48.935714,2,7595.924002
27.192857,23,7596.092576
45.485714,5,7596.134316
37.283333,13,7596.23256
25.021429,23,7596.402721
45.895238,5,7596.443905
36.869048,13,7596.542606
37.383333,13,7596.640641
18.37619,30,7596.86003
40.469048,10,7596.936479
36.064286,14,7597.042194
35.87381,14,7597.150094
35.642857,14,7597.252213
39.578571,11,7597.335475
45.657143,5,7597.376672
31.42619,17,7597.50275
44.87619,6,7597.550028
-11.988095,6,7597.592394
43.52381,7,7597.647279
17.97619,30,7597.865744
-12.671429,13,7597.957644
-11.004762,5,7597.993006
37.161905,13,7598.091193
31.702381,17,7598.21827
27.919048,21,7598.373207
-10.961905,5,7598.408446
30.269048,19,7598.549666
29.152381,20,7598.690776
44.764286,6,7598.738506
26.319048,22,7598.8967
-10.92619,5,7598.934526
-12.885714,12,7599.019541
41.388095,9,7599.091075
45.690476,5,7599.131824
35.571429,14,7599.24093
-14.002381,16,7599.343567
29.828571,20,7599.489967
29.302381,20,7599.644619
34.959524,15,7599.761811
33.802381,15,7599.873896
-11.271429,6,7599.918416
19.421429,30,7600.145898
11.885714,33,7600.396061
18.188095,29,7600.617183
40.207143,10,7600.697579
27.985714,20,7600.846708
44.697619,6,7600.897192
33.019048,16,7601.021609
10.097619,37,7601.301936
35.197619,15,7601.418724
28.57381,20,7601.575472
44.478571,6,7601.626699
30.704762,19,7601.767064
-10.885714,5,7601.80407
45.657143,5,7601.846876
44.538095,6,7601.89716
42.064286,8,7601.962695
16.471429,31,7602.187472
45.857143,5,7602.229882
29.638095,19,7602.371092
20.461905,29,7602.584915
30.738095,17,7602.717213
42.547619,8,7602.781909
-12.77619,11,7602.863528
32.688095,17,7602.994859
38.378571,12,7603.089216
38.985714,11,7603.164946
35.869048,13,7603.267378
37.62381,13,7603.370082
30.164286,20,7603.522631
39.166667,10,7603.597098
26.754762,21,7603.753818
35.880952,14,7603.863748
34.461905,15,7603.980443
27.702381,22,7604.148995
37.802381,12,7604.244123
34.4,16,7604.373515
39.004762,11,7604.461091
30.32381,19,7604.612831
-11.578571,6,7604.657517
40.47619,10,7604.741009
-15.380952,20,7604.884963
27.457143,21,7605.04748
42.102381,8,7605.112212
24.688095,24,7605.289976
37.590476,12,7605.373137
10.957143,37,7605.652312
18.066667,28,7605.863759
24.238095,24,7606.035503
39.928571,10,7606.114936
-12.978571,9,7606.180878
39.730952,10,7606.260396
27.911905,22,7606.427969
28.957143,19,7609.078596
38.302381,11,7609.166715
34.430952,15,7609.28382
40.980952,9,7609.356131
46.783333,4,7609.391348
18.492857,31,7609.626126
26.130952,23,7609.801594
27.430952,22,7609.95828
-16.402381,27,7610.161102
35.380952,15,7610.278306
36.002381,14,7610.389147
19.752381,30,7610.618141
26.859524,22,7610.788687
21.680952,27,7610.997666
43.738095,7,7611.055769
26.011905,23,7611.233513
33.440476,15,7611.35252
-12.083333,8,7611.412144
43.785714,7,7611.47005
38.240476,12,7611.559645
-11.611905,6,7611.604275
23.25,24,7611.789103
35.657143,14,7611.899881
41.002381,9,7611.973457
41.442857,9,7612.046486
37.457143,12,7612.14244
32.5,17,7612.26868
38.657143,11,7612.35737
37.830952,12,7612.45267
-14.664286,17,7612.574539
34.657143,16,7612.698558
39.961905,10,7612.773008
28.802381,20,7612.928661
17.383333,32,7613.172444
44.5,6,7613.222925
24.795238,24,7613.401974
37.907143,12,7613.497318
21.440476,25,7613.690883
27.069048,22,7613.861315
42.685714,8,7613.926657
34.580952,15,7614.045619
41.204762,9,7614.113129
-11.761905,9,7614.182318
36.938095,13,7614.286113
40.369048,10,7614.371299
-11.611905,7,7614.423757
-11.585714,5,7614.460981
32.661905,17,7614.593845
31.240476,18,7614.734569
45.733333,5,7614.777715
33.02619,17,7614.904001
33.559524,16,7615.029404
27.914286,22,7615.199225
42.266667,8,7615.259188
22.569048,27,7615.459563
42.42619,8,7615.525069
33.15,16,7615.650575
26.759524,22,7615.820615
-14.566667,50,7616.203575
33.842857,16,7616.329092
34.492857,15,7616.446621
43.245238,7,7616.504989
33.880952,16,7616.630274
34.621429,15,7616.747838
36.721429,13,7616.850905
31.566667,18,7616.99092
44.759524,6,7617.041509
45.671429,5,7617.084645
38.297619,12,7617.17958
32.72381,17,7617.315928
32.647619,17,7617.449028
28.309524,21,7617.611125
37.488095,12,7617.709271
41.102381,9,7617.77094
39.4,11,7617.861219
21.454762,25,7618.056214
-12.909524,10,7618.130515
25.311905,25,7618.323866
31.616667,17,7618.459788
41.295238,9,7618.531149
-16.22619,50,7618.902943
-10.728571,4,7618.932003
9.169048,39,7619.221623
28.597619,21,7619.381119
27.902381,22,7619.546569
5.283333,41,7619.849014
41.347619,9,7619.920425
-10.835714,5,7619.956737
39.861905,10,7620.035481
34.759524,14,7620.142842
38.514286,12,7620.2354
28.530952,20,7620.381279
27.659524,21,7620.543172
37.692857,13,7620.642727
27.561905,22,7620.809896
38.280952,12,7620.903466
37.752381,12,7620.997322
40.657143,10,7621.07565
-11.211905,6,7621.119385
44.647619,6,7621.168906
41.304762,9,7621.24072
20.67381,25,7621.430229
-11.85,6,7621.474373
-11.585714,5,7621.51114
30.497619,19,7621.6508
24.966667,23,7621.826935
41.52381,9,7621.899168
46.938095,4,7621.934075
33.380952,16,7622.051993
41.421429,9,7622.123668
18.966667,26,7622.31649
34.861905,15,7622.423275
43.642857,7,7622.478817
42.616667,8,7622.541461
20.454762,28,7622.745689
-12.352381,7,7622.795622
39.235714,11,7622.879458
-11.202381,6,7622.922082
42.67619,8,7622.984517
28.857143,21,7623.127882
40.402381,9,7623.197868
30.295238,19,7623.338552
40.930952,9,7623.408238
42.764286,8,7623.470234
45.804762,5,7623.511639
39.533333,11,7623.595176
-12.588095,9,7623.659457
38.742857,11,7623.743608
24.416667,24,7623.920136
-13.092857,12,7624.005267
29.583333,19,7624.146947
37.859524,12,7624.238111
35.388095,15,7624.349718
10.833333,39,7624.627979
25.819048,23,7627.092595
40.552381,9,7627.162537
42.119048,8,7627.225204
46.92381,4,7627.259299
32.009524,18,7627.386838
31.252381,17,7627.513539
44.535714,6,7627.562202
37.52381,13,7627.659321
26.983333,22,7627.821146
39.454762,11,7627.904335
34.238095,16,7628.023036
26.87381,21,7628.178994
33.721429,15,7628.291102
40.004762,10,7628.368227
46.82619,4,7628.402046
36.25,14,7628.506787
24.704762,23,7628.678577
35.109524,14,7628.78628
40.240476,10,7628.85868
32.645238,15,7628.967105
38.002381,12,7629.059651
-14.514286,17,7629.183415
43.135714,7,7629.239429
34.82619,15,7629.353695
25.780952,24,7629.532626
38.530952,11,7629.612248
34.983333,15,7629.726347
39.690476,11,7629.810766
39.085714,11,7629.896188
19.35,26,7630.089959
29.42381,19,7630.223129
17.828571,28,7630.4346
41.395238,9,7630.505592
33.766667,16,7630.631362
42.52619,8,7630.694742
23.440476,24,7630.863221
37.854762,12,7630.955629
36.933333,13,7631.043832
-11.095238,6,7631.087163
-20.183333,50,7631.43642
31.495238,18,7631.566544
40.309524,10,7631.644428
38.92619,11,7631.730101
-10.25,50,7632.098347
14.045238,35,7632.356431
27.661905,21,7632.507905
-14.064286,15,7632.60514
-11.528571,8,7632.66278
33.178571,17,7632.7907
21.92381,28,7632.996889
38.52381,12,7633.088809
25.859524,22,7633.25404
-13.195238,10,7633.326056
37.078571,13,7633.419755
31.871429,18,7633.555241
43.202381,7,7633.611954
-10.542857,3,7633.633863
39.302381,11,7633.718712
30.72619,18,7633.854876
29.254762,20,7634.005063
21.133333,28,7634.213423
45.7,5,7634.255345
44.271429,6,7634.304661
24.238095,23,7634.476464
35.192857,15,7634.589794
18.116667,31,7634.819254
38.780952,11,7634.903161
-13.030952,12,7634.98898
32.495238,17,7635.116213
33.480952,16,7635.235924
39.82619,10,7635.30742
-12.845238,11,7635.385989
-12.033333,50,7635.747171
15.869048,29,7635.949189
47.890476,3,7635.976186
-12.502381,9,7636.040484
31.016667,18,7636.174646
27.961905,20,7636.323898
-12.22619,10,7636.398649
45.561905,5,7636.439975
39.233333,10,7636.517327
46.892857,4,7636.554665
45.814286,5,7636.595559
24.219048,23,7636.769624
35.757143,14,7636.875802
21.145238,26,7637.07304
-13.045238,10,7637.144525
34.371429,16,7637.268075
40.671429,9,7637.326176
33.754762,16,7637.447909
28.711905,20,7637.594954
40.395238,10,7637.670859
24.385714,24,7637.845887
43.580952,7,7637.901157
14.607143,33,7638.128913
37.938095,12,7638.219424
33.545238,15,7638.330682
30.080952,18,7638.462618
41.040476,9,7638.53203
25.883333,22,7638.682116
36.942857,13,7638.779547
32.52381,16,7638.89812
-11.22381,6,7638.940503
37.595238,12,7639.030968
41.619048,9,7639.099708
33.859524,16,7639.206831
33.72619,16,7639.326468
48.969048,2,7639.346077
23.064286,25,7639.529442
39.87619,10,7639.606042
30.207143,19,7639.746524
25.652381,23,7639.903532
31.909524,17,7640.024407
35.883333,14,7640.129137
30.142857,18,7640.26267
36.057143,14,7640.361563
41.716667,9,7640.430378
28.247619,20,7640.572684
17.861905,30,7640.790971
32.952381,17,7640.917075
31.404762,17,7641.043847
35.028571,14,7641.148491
40.919048,9,7641.217939
43.359524,7,7641.273164
37.778571,12,7641.363397
38.245238,12,7641.453824
30.27619,19,7641.594201
40.769048,10,7641.669983
27.464286,22,7641.831101
35.940476,13,7641.928814
30.602381,19,7642.06866
12.540476,36,7644.495278
21.257143,28,7644.698408
40.495238,10,7644.774459
43.214286,7,7644.829774
35.6,15,7644.940143
34.633333,15,7645.052546
39.369048,11,7645.135468
-14.666667,18,7645.261635
-16.802381,20,7645.402512
14.011905,34,7645.648165
-16.316667,21,7645.797503
28.82381,20,7645.944662
-11.007143,5,7645.980075
42.666667,8,7646.044583
30.414286,20,7646.190458
37.928571,12,7646.285996
38.659524,11,7646.370138
12.530952,32,7646.601246
-13.854762,13,7646.693064
46.92381,4,7646.727085
-11.569048,8,7646.783654
25.945238,22,7646.945864
41.040476,9,7647.015374
2.492857,40,7647.304632
32.071429,16,7647.413027
36.545238,14,7647.516918
41.72619,9,7647.585646
34.640476,15,7647.691815
17.330952,31,7647.915629
42.519048,8,7647.977708
44.7,6,7648.025605
15.709524,30,7648.244252
45.857143,5,7648.284715
18.604762,26,7648.482329
33.919048,15,7648.59859
41.197619,9,7648.671314
38.378571,11,7648.749713
-11.004762,5,7648.788491
34.054762,15,7648.904155
40.62619,10,7648.980345
27.233333,22,7649.149088
39.12381,11,7649.233476
-12.861905,9,7649.296783
30.678571,18,7649.430996
-19.578571,32,7649.658545
40.980952,9,7649.722169
24.790476,25,7649.903774
-21.107143,35,7650.151937
29.514286,20,7650.298717
41.07381,9,7650.368247
-11.514286,8,7650.424454
-0.378571,47,7650.756648
-10.957143,4,7650.785028
38.42619,12,7650.875197
39.278571,11,7650.958431
46.919048,4,7650.992004
37.090476,13,7651.08935
35.202381,14,7651.194237
46.807143,4,7651.2282
25.447619,24,7651.405636
-14.566667,50,7651.777575
33.445238,16,7651.896017
39.440476,11,7651.98287
-13.580952,14,7652.082054
25.645238,22,7652.251658
39.680952,10,7652.332542
32.0,18,7652.471696
26.828571,22,7652.641566
-16.82619,23,7652.807464
36.72619,13,7652.904074
42.164286,8,7652.969178
25.611905,22,7653.127296
34.728571,14,7653.23851
8.671429,36,7653.506039
28.242857,20,7653.662182
-15.347619,22,7653.826636
42.390476,8,7653.886106
40.254762,10,7653.96659
42.183333,8,7654.032492
44.67381,6,7654.082778
30.15,19,7654.230255
41.485714,9,7654.302869
29.378571,20,7654.452512
27.916667,20,7654.596493
43.97619,6,7654.647252
16.064286,33,7654.892112
34.764286,15,7655.004256
29.114286,20,7655.152935
31.988095,18,7655.293299
27.802381,22,7655.462281
27.528571,21,7655.618448
27.77381,21,7655.77914
22.619048,24,7655.960726
-10.892857,5,7655.997505
29.578571,19,7656.143061
35.052381,14,7656.253036
32.6,17,7656.379323
34.159524,15,7656.496692
38.409524,12,7656.591451
38.114286,12,7656.686991
30.859524,19,7656.834715
36.452381,14,7656.946871
46.728571,4,7656.981142
-15.328571,18,7657.102962
-12.690476,11,7657.180915
24.909524,24,7657.355327
34.790476,15,7657.466876
-13.145238,10,7657.537089
31.414286,17,7657.662488
38.104762,12,7657.752598
47.830952,3,7657.779259
39.554762,10,7657.855459
42.27381,8,7657.917455
38.328571,12,7658.00728
45.830952,5,7658.047701
22.204762,25,7658.229936
40.271429,10,7658.305604
41.540476,9,7658.374271
25.65,23,7658.542072
-16.25,21,7658.685227
35.852381,14,7658.789733
-13.797619,13,7658.881184
44.745238,6,7658.92914
26.404762,23,7659.085773
38.709524,11,7659.157628
43.578571,7,7659.21215
39.547619,11,7659.294584
23.040476,25,7659.477638
37.607143,13,7659.57387
44.2,6,7662.046266
41.17619,9,7662.119017
43.754762,7,7662.176475
44.757143,6,7662.226431
37.678571,12,7662.321973
45.907143,5,7662.36407
37.530952,12,7662.458481
38.388095,11,7662.545694
13.928571,33,7662.796514
45.671429,5,7662.839598
42.471429,8,7662.905183
37.095238,13,7663.001669
-15.17381,18,7663.124288
43.264286,7,7663.182228
45.830952,5,7663.224845
30.954762,18,7663.364026
34.290476,15,7663.481782
42.780952,8,7663.546417
30.745238,19,7663.692674
27.059524,21,7663.854373
36.457143,14,7663.962964
36.471429,14,7664.071625
25.619048,23,7664.236797
42.647619,8,7664.301821
26.978571,23,7664.477885
-13.152381,12,7664.567075
43.680952,7,7664.624801
45.497619,5,7664.667712
-10.871429,4,7664.697613
41.619048,9,7664.76954
31.057143,18,7664.909297
-10.55,3,7664.932025
32.211905,18,7665.070622
40.9,9,7665.137476
