#{"t_start": 1668888091.39069, "env_id": null}
r,l,t
12.0,9,2646.78679
18.0,3,2646.889616
8.0,13,2647.360207
8.0,13,2647.830376
11.0,10,2648.1877
9.0,12,2648.615668
9.0,12,2649.041341
10.0,11,2649.433558
13.0,8,2649.710951
-10.0,1,2649.741925
18.0,3,2649.857428
8.0,13,2650.322227
14.0,7,2650.585536
17.0,4,2650.731208
16.0,5,2650.919586
14.0,7,2651.169791
15.0,6,2651.3961
14.0,7,2651.656928
8.0,13,2652.155018
7.0,14,2652.678831
7.0,14,2653.190019
13.0,8,2653.473879
13.0,8,2653.762891
19.0,2,2653.842188
11.0,10,2654.210472
11.0,10,2654.571634
8.0,13,2655.043298
9.0,12,2655.464424
19.0,2,2655.53869
14.0,7,2655.791298
13.0,8,2656.077912
13.0,8,2656.358924
15.0,6,2656.575554
17.0,4,2656.71931
8.0,13,2657.18055
11.0,10,2657.544263
7.0,14,2658.03068
11.0,10,2658.386391
18.0,3,2658.490759
9.0,12,2658.90929
5.0,16,2659.478814
8.0,13,2659.924267
14.0,7,2660.170292
12.0,9,2660.490953
16.0,5,2660.665975
12.0,9,2660.99438
5.0,16,2661.570135
15.0,6,2661.788751
7.0,14,2662.277124
7.0,14,2662.781912
12.0,9,2663.094362
19.0,2,2663.166598
16.0,5,2663.342174
10.0,11,2663.741048
13.0,8,2664.049868
15.0,6,2664.277892
18.0,3,2664.392199
14.0,7,2664.658185
13.0,8,2664.957944
15.0,6,2665.180633
12.0,9,2665.512701
13.0,8,2665.798634
8.0,13,2666.267482
9.0,12,2666.715104
14.0,7,2666.973452
11.0,10,2667.330917
14.0,7,2667.583751
16.0,5,2667.765252
14.0,7,2668.01315
9.0,12,2668.446522
20.0,1,2668.487584
17.0,4,2668.637573
12.0,9,2668.951209
19.0,2,2669.030278
20.0,1,2669.06993
8.0,13,2669.535653
10.0,11,2669.93034
17.0,4,2670.070061
17.0,4,2670.213524
10.0,11,2670.599528
19.0,2,2670.678359
11.0,10,2671.031253
11.0,10,2671.396337
15.0,6,2671.600821
17.0,4,2671.747289
17.0,4,2671.901464
15.0,6,2672.113925
16.0,5,2672.301109
15.0,6,2672.520602
13.0,8,2672.8136
8.0,13,2673.292381
17.0,4,2673.44695
9.0,12,2673.884424
7.0,14,2674.391662
20.0,1,2674.435045
11.0,10,2674.803444
15.0,6,2675.019331
6.0,15,2675.561287
11.0,10,2675.916151
15.0,6,2676.136676
14.0,7,2676.388733
7.0,14,2676.889467
11.0,10,2677.264756
16.0,5,2677.455841
10.0,11,2677.852663
8.0,13,2678.318335
15.0,6,2678.534938
17.0,4,2678.671853
11.0,10,2679.019479
9.0,12,2679.45157
7.0,14,2679.942852
16.0,5,2680.12828
6.0,15,2680.656152
12.0,9,2680.982513
14.0,7,2681.245128
14.0,7,2681.490989
8.0,13,2681.960445
13.0,8,2682.25766
9.0,12,2682.697317
16.0,5,2682.881647
7.0,14,2683.40695
10.0,11,2683.806239
8.0,13,2684.279472
11.0,10,2684.644655
10.0,11,2685.051345
6.0,15,2685.59066
9.0,12,2686.014916
8.0,13,2686.477113
11.0,10,2686.851486
18.0,3,2686.956384
6.0,15,2687.492599
6.0,15,2688.030682
16.0,5,2688.212967
-5,20,2688.928297
16.0,5,2689.113266
9.0,12,2689.543942
16.0,5,2689.721598
9.0,12,2690.156898
10.0,11,2690.549277
17.0,4,2690.703933
10.0,11,2691.105405
12.0,9,2691.432702
16.0,5,2691.610889
10.0,11,2692.002181
-10.0,4,2692.144899
5.0,16,2692.74485
8.0,13,2693.207341
17.0,4,2693.355273
15.0,6,2693.569579
15.0,6,2693.784597
17.0,4,2693.923881
12.0,9,2694.234347
16.0,5,2694.41785
14.0,7,2694.665816
7.0,14,2695.15905
15.0,6,2695.363225
13.0,8,2695.654377
8.0,13,2696.105179
10.0,11,2696.489222
19.0,2,2696.565907
14.0,7,2696.826545
18.0,3,2696.931015
7.0,14,2697.426999
11.0,10,2697.779152
14.0,7,2698.027919
16.0,5,2698.198857
9.0,12,2698.619957
17.0,4,2698.759935
17.0,4,2698.905152
-10.0,2,2698.970229
12.0,9,2699.301004
7.0,14,2699.797449
-5,20,2700.527313
16.0,5,2700.711828
8.0,13,2701.197733
17.0,4,2701.349229
10.0,11,2701.742684
12.0,9,2702.062949
18.0,3,2702.177051
13.0,8,2702.467453
16.0,5,2702.655502
15.0,6,2702.867016
2.0,19,2703.538085
10.0,11,2703.946501
12.0,9,2704.274611
5.0,16,2704.853526
9.0,12,2705.285681
12.0,9,2705.59669
11.0,10,2705.951898
16.0,5,2706.134997
5.0,16,2706.68584
16.0,5,2706.86231
19.0,2,2706.936258
8.0,13,2707.393892
14.0,7,2707.647231
15.0,6,2707.868593
14.0,7,2708.127079
7.0,14,2708.646957
14.0,7,2708.897876
17.0,4,2709.045083
17.0,4,2709.201497
16.0,5,2709.389052
13.0,8,2709.671313
17.0,4,2709.812103
15.0,6,2710.036603
15.0,6,2710.249271
12.0,9,2710.584254
13.0,8,2710.875601
8.0,13,2711.351164
15.0,6,2711.566907
12.0,9,2711.905359
8.0,13,2712.381531
19.0,2,2712.457875
12.0,9,2712.784608
15.0,6,2713.000563
10.0,11,2713.390413
15.0,6,2713.601647
16.0,5,2713.784054
14.0,7,2714.030287
5.0,16,2714.587645
8.0,13,2715.049556
9.0,12,2715.489832
19.0,2,2715.561828
13.0,8,2715.842211
-5,20,2716.541338
7.0,14,2717.037063
12.0,9,2717.369829
9.0,12,2717.807072
18.0,3,2717.919286
9.0,12,2718.375293
18.0,3,2718.489831
7.0,14,2718.997877
14.0,7,2719.264212
-10.0,2,2719.329267
16.0,5,2719.517368
13.0,8,2719.803162
7.0,14,2720.321102
15.0,6,2720.533022
16.0,5,2720.709872
15.0,6,2720.924129
17.0,4,2721.07376
11.0,10,2721.438878
16.0,5,2721.610656
9.0,12,2722.053393
15.0,6,2722.264932
8.0,13,2722.733929
18.0,3,2722.844472
17.0,4,2722.993777
18.0,3,2723.107208
5.0,16,2723.675247
18.0,3,2723.783686
16.0,5,2723.969948
18.0,3,2724.076536
15.0,6,2724.293016
14.0,7,2724.550927
4.0,17,2725.148953
9.0,12,2725.580897
15.0,6,2725.792968
11.0,10,2726.143032
12.0,9,2726.467043
11.0,10,2726.826749
6.0,15,2727.349126
13.0,8,2727.656437
6.0,15,2728.178095
7.0,14,2728.672828
9.0,12,2729.103279
10.0,11,2729.496618
10.0,11,2729.888311
17.0,4,2730.035938
12.0,9,2730.361596
14.0,7,2730.622251
12.0,9,2730.952604
12.0,9,2731.284018
13.0,8,2731.575265
18.0,3,2731.680686
13.0,8,2731.965486
13.0,8,2732.25608
13.0,8,2732.546965
13.0,8,2732.822398
18.0,3,2732.942002
16.0,5,2733.128083
14.0,7,2733.39027
12.0,9,2733.701965
18.0,3,2733.821539
4.0,17,2734.411912
16.0,5,2734.595867
5.0,16,2735.182104
9.0,12,2735.623184
8.0,13,2736.104988
13.0,8,2736.399635
12.0,9,2736.733067
13.0,8,2737.024865
17.0,4,2737.168547
16.0,5,2737.358019
11.0,10,2737.72368
13.0,8,2738.01873
6.0,15,2738.564013
13.0,8,2738.850642
12.0,9,2739.171845
13.0,8,2739.467953
18.0,3,2739.573199
9.0,12,2740.004905
13.0,8,2740.29807
8.0,13,2740.762124
18.0,3,2740.867238
14.0,7,2741.125811
9.0,12,2741.556971
10.0,11,2741.952576
20.0,1,2741.991547
15.0,6,2742.204256
4.0,17,2742.804841
15.0,6,2743.016001
11.0,10,2743.372765
19.0,2,2743.45086
16.0,5,2743.632519
10.0,11,2744.02004
10.0,11,2744.400679
13.0,8,2744.686904
7.0,14,2745.172144
6.0,15,2745.721344
11.0,10,2746.102063
7.0,14,2746.613007
10.0,11,2747.016641
10.0,11,2747.417904
10.0,11,2747.812079
2.0,19,2748.493277
13.0,8,2748.787543
10.0,11,2749.18099
14.0,7,2749.430003
16.0,5,2749.621702
12.0,9,2749.96007
17.0,4,2750.105709
12.0,9,2750.428557
14.0,7,2750.688755
6.0,15,2751.223481
19.0,2,2751.296201
17.0,4,2751.43785
17.0,4,2751.581927
18.0,3,2751.692739
16.0,5,2751.872813
13.0,8,2752.160017
9.0,12,2752.58667
9.0,12,2753.016596
12.0,9,2753.345871
7.0,14,2753.830675
11.0,10,2754.201482
10.0,11,2754.617077
18.0,3,2754.732142
8.0,13,2755.202865
16.0,5,2755.379944
14.0,7,2755.632828
16.0,5,2755.823646
14.0,7,2756.074603
8.0,13,2756.544505
9.0,12,2756.982023
17.0,4,2757.123473
11.0,10,2757.487486
15.0,6,2757.700329
7.0,14,2758.189422
13.0,8,2758.492949
16.0,5,2758.671486
7.0,14,2759.172084
9.0,12,2759.588582
11.0,10,2759.957107
10.0,11,2760.360705
20.0,1,2760.399738
3.0,18,2761.023131
14.0,7,2761.279116
18.0,3,2761.390444
19.0,2,2761.463786
17.0,4,2761.603212
15.0,6,2761.818673
19.0,2,2761.891427
9.0,12,2762.313982
13.0,8,2762.610869
15.0,6,2762.816465
15.0,6,2763.028319
8.0,13,2763.489952
6.0,15,2764.015528
11.0,10,2764.392315
7.0,14,2764.895186
12.0,9,2765.225832
13.0,8,2765.522788
9.0,12,2765.947078
12.0,9,2766.281095
16.0,5,2766.465389
12.0,9,2766.795947
-10.0,1,2766.827663
12.0,9,2767.145861
17.0,4,2767.288922
17.0,4,2767.440109
-10.0,7,2767.679446
15.0,6,2767.896401
18.0,3,2768.012204
17.0,4,2768.162286
13.0,8,2768.463842
14.0,7,2768.71036
15.0,6,2768.929556
9.0,12,2769.361578
14.0,7,2769.608773
7.0,14,2770.096849
16.0,5,2770.280901
6.0,15,2770.823769
14.0,7,2771.094386
10.0,11,2771.50766
6.0,15,2772.060578
7.0,14,2772.559922
11.0,10,2772.931921
19.0,2,2773.005498
4.0,17,2773.615217
11.0,10,2773.967411
11.0,10,2774.33401
15.0,6,2774.54938
12.0,9,2774.880775
14.0,7,2775.122621
14.0,7,2775.384906
13.0,8,2775.667359
13.0,8,2775.96155
10.0,11,2776.343859
16.0,5,2776.525661
14.0,7,2776.77066
13.0,8,2777.065713
16.0,5,2777.248786
13.0,8,2777.524861
13.0,8,2777.816432
9.0,12,2778.245037
20.0,1,2778.283307
19.0,2,2778.356121
12.0,9,2778.67488
17.0,4,2778.811283
15.0,6,2779.033048
9.0,12,2779.453132
11.0,10,2779.799598
18.0,3,2779.906878
7.0,14,2780.376374
9.0,12,2780.799546
15.0,6,2781.015235
11.0,10,2781.3828
10.0,11,2781.775895
7.0,14,2782.261363
14.0,7,2782.508452
17.0,4,2782.654316
19.0,2,2782.73168
7.0,14,2783.223044
14.0,7,2783.465537
11.0,10,2783.820178
5.0,16,2784.373553
14.0,7,2784.623577
14.0,7,2784.874961
19.0,2,2784.950019
19.0,2,2785.023623
16.0,5,2785.210991
12.0,9,2785.547009
14.0,7,2785.820442
18.0,3,2785.933996
19.0,2,2786.015559
20.0,1,2786.055207
11.0,10,2786.421427
6.0,15,2786.97056
12.0,9,2787.291344
10.0,11,2787.698204
14.0,7,2787.950127
14.0,7,2788.200368
5.0,16,2788.778571
17.0,4,2788.927333
11.0,10,2789.281489
15.0,6,2789.495093
13.0,8,2789.77988
7.0,14,2790.293138
17.0,4,2790.430907
9.0,12,2790.855864
12.0,9,2791.18463
19.0,2,2791.259328
13.0,8,2791.558634
13.0,8,2791.840501
2.0,19,2792.505939
19.0,2,2792.579331
8.0,13,2793.040759
16.0,5,2793.21753
18.0,3,2793.324173
12.0,9,2793.656317
18.0,3,2793.76554
15.0,6,2793.985597
19.0,2,2794.057798
9.0,12,2794.494304
15.0,6,2794.715831
11.0,10,2795.088511
9.0,12,2795.530506
15.0,6,2795.740935
12.0,9,2796.057697
14.0,7,2796.325978
7.0,14,2796.820137
15.0,6,2797.032565
12.0,9,2797.354408
20.0,1,2797.395111
10.0,11,2797.785158
7.0,14,2798.2896
6.0,15,2798.833308
19.0,2,2798.912771
16.0,5,2799.093375
3.0,18,2799.732929
18.0,3,2799.848072
8.0,13,2800.316741
6.0,15,2800.872373
17.0,4,2801.024962
6.0,15,2801.583641
12.0,9,2801.925236
9.0,12,2802.356853
13.0,8,2802.650866
12.0,9,2802.970475
13.0,8,2803.256473
18.0,3,2803.376968
12.0,9,2803.711033
10.0,11,2804.118662
5.0,16,2804.689921
12.0,9,2805.014008
8.0,13,2805.480568
13.0,8,2805.760033
10.0,11,2806.176998
16.0,5,2806.353521
17.0,4,2806.502822
10.0,11,2806.902127
9.0,12,2807.345069
14.0,7,2807.608376
10.0,11,2808.011124
11.0,10,2808.375537
9.0,12,2808.809275
16.0,5,2808.992084
8.0,13,2809.461132
17.0,4,2809.605678
11.0,10,2809.950959
8.0,13,2810.420284
5.0,16,2811.074863
20.0,1,2811.11515
12.0,9,2811.437878
9.0,12,2811.881544
8.0,13,2812.342129
7.0,14,2812.844407
10.0,11,2813.249994
16.0,5,2813.425894
11.0,10,2813.779606
18.0,3,2813.890211
12.0,9,2814.209321
12.0,9,2814.526993
12.0,9,2814.84283
14.0,7,2815.089704
4.0,17,2815.697477
14.0,7,2815.961687
6.0,15,2816.506577
19.0,2,2816.586171
19.0,2,2816.661599
6.0,15,2817.21084
9.0,12,2817.65194
12.0,9,2817.978494
16.0,5,2818.161674
10.0,11,2818.56586
7.0,14,2819.054615
17.0,4,2819.206553
12.0,9,2819.524795
8.0,13,2820.000157
11.0,10,2820.377093
20.0,1,2820.418133
9.0,12,2820.854464
17.0,4,2820.997948
19.0,2,2821.074442
15.0,6,2821.282642
16.0,5,2821.462443
10.0,11,2821.849886
6.0,15,2822.370614
7.0,14,2822.872237
7.0,14,2823.379341
12.0,9,2823.684685
16.0,5,2823.872201
13.0,8,2824.153444
16.0,5,2824.327996
19.0,2,2824.398319
11.0,10,2824.761303
15.0,6,2824.974716
16.0,5,2825.157195
8.0,13,2825.622729
8.0,13,2826.101282
18.0,3,2826.216656
15.0,6,2826.438409
9.0,12,2826.868229
17.0,4,2827.02496
14.0,7,2827.279754
8.0,13,2827.760429
15.0,6,2827.981113
12.0,9,2828.310726
14.0,7,2828.571215
5.0,16,2829.131163
14.0,7,2829.378913
9.0,12,2829.812953
4.0,17,2830.41794
18.0,3,2830.522623
6.0,15,2831.049873
16.0,5,2831.230739
14.0,7,2831.479459
17.0,4,2831.622051
11.0,10,2831.982932
14.0,7,2832.235272
9.0,12,2832.670859
18.0,3,2832.779523
10.0,11,2833.203212
15.0,6,2833.428236
13.0,8,2833.72028
11.0,10,2834.101457
15.0,6,2834.314693
11.0,10,2834.691651
9.0,12,2835.134567
19.0,2,2835.214859
11.0,10,2835.599481
17.0,4,2835.744695
11.0,10,2836.100337
8.0,13,2836.570073
8.0,13,2837.041957
9.0,12,2837.481224
7.0,14,2837.977075
17.0,4,2838.123213
13.0,8,2838.415826
16.0,5,2838.604805
19.0,2,2838.67875
12.0,9,2839.002489
9.0,12,2839.427753
3.0,18,2840.087782
20.0,1,2840.129158
15.0,6,2840.356422
7.0,14,2840.877803
8.0,13,2841.374939
11.0,10,2841.764382
11.0,10,2842.12151
17.0,4,2842.278223
15.0,6,2842.506477
9.0,12,2842.949475
10.0,11,2843.343911
13.0,8,2843.639099
7.0,14,2844.151814
18.0,3,2844.258883
18.0,3,2844.375638
18.0,3,2844.484575
14.0,7,2844.745031
19.0,2,2844.817879
7.0,14,2845.310477
9.0,12,2845.752191
12.0,9,2846.085738
18.0,3,2846.202972
9.0,12,2846.630335
9.0,12,2847.064494
3.0,18,2847.69446
15.0,6,2847.906548
8.0,13,2848.351338
15.0,6,2848.562919
14.0,7,2848.82569
9.0,12,2849.269317
10.0,11,2849.67467
11.0,10,2850.044223
13.0,8,2850.341535
7.0,14,2850.851708
15.0,6,2851.072408
15.0,6,2851.291409
13.0,8,2851.583262
12.0,9,2851.908262
11.0,10,2852.275755
11.0,10,2852.641781
14.0,7,2852.895011
6.0,15,2853.430275
10.0,11,2853.815383
15.0,6,2854.027196
8.0,13,2854.491528
13.0,8,2854.773758
8.0,13,2855.241441
18.0,3,2855.351022
-10.0,5,2855.532828
13.0,8,2855.812476
14.0,7,2856.070791
19.0,2,2856.145303
8.0,13,2856.627424
17.0,4,2856.765497
7.0,14,2857.280558
11.0,10,2857.642765
16.0,5,2857.829646
6.0,15,2858.38657
5.0,16,2858.966182
19.0,2,2859.045276
13.0,8,2859.342923
15.0,6,2859.562917
15.0,6,2859.79152
14.0,7,2860.04446
9.0,12,2860.471742
18.0,3,2860.584899
14.0,7,2860.838668
17.0,4,2860.993295
12.0,9,2861.337445
15.0,6,2861.549607
16.0,5,2861.73402
10.0,11,2862.129781
6.0,15,2862.680174
19.0,2,2862.754186
12.0,9,2863.068979
12.0,9,2863.382857
7.0,14,2863.903814
14.0,7,2864.15265
16.0,5,2864.336366
7.0,14,2864.86642
13.0,8,2865.153623
7.0,14,2865.665777
15.0,6,2865.883559
12.0,9,2866.206406
-10.0,1,2866.236858
8.0,13,2866.712823
18.0,3,2866.818759
16.0,5,2867.003193
17.0,4,2867.142701
13.0,8,2867.44484
10.0,11,2867.841061
6.0,15,2868.380731
12.0,9,2868.695931
19.0,2,2868.768597
10.0,11,2869.159386
15.0,6,2869.385825
11.0,10,2869.747095
12.0,9,2870.083331
11.0,10,2870.436401
9.0,12,2870.877008
14.0,7,2871.133872
10.0,11,2871.533718
11.0,10,2871.88362
16.0,5,2872.066485
13.0,8,2872.359088
16.0,5,2872.540862
8.0,13,2872.998214
9.0,12,2873.429502
11.0,10,2873.801474
14.0,7,2874.05895
15.0,6,2874.278961
14.0,7,2874.547707
9.0,12,2874.975298
17.0,4,2875.120946
11.0,10,2875.488005
12.0,9,2875.805047
12.0,9,2876.137463
18.0,3,2876.25115
7.0,14,2876.756359
13.0,8,2877.047494
12.0,9,2877.376165
7.0,14,2877.889668
13.0,8,2878.16874
6.0,15,2878.698679
17.0,4,2878.858656
10.0,11,2879.253145
6.0,15,2879.80403
13.0,8,2880.10833
14.0,7,2880.359143
16.0,5,2880.551362
17.0,4,2880.698513
9.0,12,2881.144699
16.0,5,2881.337131
14.0,7,2881.607399
12.0,9,2881.935183
10.0,11,2882.341479
6.0,15,2882.902815
19.0,2,2882.976592
16.0,5,2883.161817
19.0,2,2883.236604
16.0,5,2883.420873
16.0,5,2883.608982
8.0,13,2884.083243
15.0,6,2884.300399
10.0,11,2884.69254
14.0,7,2884.945796
18.0,3,2885.058165
11.0,10,2885.413431
5.0,16,2886.012712
16.0,5,2886.196918
8.0,13,2886.650207
8.0,13,2887.115934
12.0,9,2887.444985
19.0,2,2887.523149
10.0,11,2887.904277
12.0,9,2888.236281
19.0,2,2888.309122
7.0,14,2888.814352
12.0,9,2889.141163
15.0,6,2889.356538
6.0,15,2889.905523
16.0,5,2890.092996
12.0,9,2890.436874
16.0,5,2890.631079
11.0,10,2891.005229
4.0,17,2891.624592
8.0,13,2892.091227
18.0,3,2892.196095
14.0,7,2892.440964
9.0,12,2892.877129
17.0,4,2893.023583
18.0,3,2893.132401
12.0,9,2893.459836
8.0,13,2893.935845
16.0,5,2894.117738
13.0,8,2894.406358
9.0,12,2894.827298
14.0,7,2895.080169
12.0,9,2895.396568
9.0,12,2895.8206
13.0,8,2896.117927
14.0,7,2896.370874
6.0,15,2896.90446
18.0,3,2897.017636
6.0,15,2897.547608
10.0,11,2897.945843
16.0,5,2898.131032
13.0,8,2898.424106
7.0,14,2898.917958
17.0,4,2899.063888
12.0,9,2899.394653
13.0,8,2899.685048
10.0,11,2900.085075
13.0,8,2900.37898
7.0,14,2900.900939
16.0,5,2901.08225
15.0,6,2901.302868
9.0,12,2901.742843
12.0,9,2902.075185
15.0,6,2902.298366
15.0,6,2902.510084
10.0,11,2902.913628
9.0,12,2903.339509
14.0,7,2903.590381
16.0,5,2903.762002
6.0,15,2904.291905
15.0,6,2904.51348
18.0,3,2904.620941
5.0,16,2905.197475
12.0,9,2905.523433
15.0,6,2905.744753
17.0,4,2905.88933
9.0,12,2906.336315
12.0,9,2906.663801
15.0,6,2906.895275
-10.0,2,2906.961365
16.0,5,2907.146453
16.0,5,2907.330673
16.0,5,2907.528804
8.0,13,2907.997398
4.0,17,2908.606805
17.0,4,2908.763942
11.0,10,2909.120094
6.0,15,2909.649638
12.0,9,2909.975804
19.0,2,2910.0547
7.0,14,2910.556048
17.0,4,2910.708968
15.0,6,2910.922282
16.0,5,2911.11074
10.0,11,2911.512135
14.0,7,2911.768416
12.0,9,2912.099132
7.0,14,2912.620959
17.0,4,2912.779449
15.0,6,2913.007914
6.0,15,2913.547751
12.0,9,2913.88031
12.0,9,2914.207201
10.0,11,2914.60594
14.0,7,2914.882768
9.0,12,2915.31463
15.0,6,2915.540131
10.0,11,2915.931775
10.0,11,2916.335411
9.0,12,2916.773954
11.0,10,2917.135186
9.0,12,2917.558346
15.0,6,2917.777141
16.0,5,2917.962514
13.0,8,2918.252091
11.0,10,2918.61235
7.0,14,2919.124113
12.0,9,2919.465938
10.0,11,2919.877925
7.0,14,2920.382027
9.0,12,2920.831814
18.0,3,2920.945524
5.0,16,2921.52216
14.0,7,2921.783816
15.0,6,2922.000538
13.0,8,2922.297281
4.0,17,2922.905923
14.0,7,2923.146637
20.0,1,2923.185416
17.0,4,2923.326783
13.0,8,2923.616134
18.0,3,2923.729475
11.0,10,2924.080428
12.0,9,2924.399951
17.0,4,2924.546144
13.0,8,2924.831864
11.0,10,2925.178706
13.0,8,2925.463808
12.0,9,2925.779014
5.0,16,2926.36274
4.0,17,2926.954887
10.0,11,2927.355315
14.0,7,2927.599604
15.0,6,2927.816084
18.0,3,2927.920852
9.0,12,2928.363855
-10.0,2,2928.427729
17.0,4,2928.573832
13.0,8,2928.877603
14.0,7,2929.146279
9.0,12,2929.583419
19.0,2,2929.662009
10.0,11,2930.071806
15.0,6,2930.286066
19.0,2,2930.36614
9.0,12,2930.804934
15.0,6,2931.022159
12.0,9,2931.353781
11.0,10,2931.708448
20.0,1,2931.746803
12.0,9,2932.080591
19.0,2,2932.153144
16.0,5,2932.341311
18.0,3,2932.459183
12.0,9,2932.784872
8.0,13,2933.26221
7.0,14,2933.773452
8.0,13,2934.22553
12.0,9,2934.542835
7.0,14,2935.035998
16.0,5,2935.221515
16.0,5,2935.405091
12.0,9,2935.747833
17.0,4,2935.896758
17.0,4,2936.050586
12.0,9,2936.382084
6.0,15,2936.950213
16.0,5,2937.146878
11.0,10,2937.499113
14.0,7,2937.749736
8.0,13,2938.234625
9.0,12,2938.662797
16.0,5,2938.852432
13.0,8,2939.131618
7.0,14,2939.639958
15.0,6,2939.851991
10.0,11,2940.247644
9.0,12,2940.672127
12.0,9,2940.997539
7.0,14,2941.501418
14.0,7,2941.756036
11.0,10,2942.106963
7.0,14,2942.597178
14.0,7,2942.855455
14.0,7,2943.102796
13.0,8,2943.389268
9.0,12,2943.82344
11.0,10,2944.180423
15.0,6,2944.393987
12.0,9,2944.708552
6.0,15,2945.254894
18.0,3,2945.377132
17.0,4,2945.521952
15.0,6,2945.763654
19.0,2,2945.849448
17.0,4,2945.993339
10.0,11,2946.393579
8.0,13,2946.876957
11.0,10,2947.233693
15.0,6,2947.459894
11.0,10,2947.827401
11.0,10,2948.188408
20.0,1,2948.22656
20.0,1,2948.265457
13.0,8,2948.555296
10.0,11,2948.954466
17.0,4,2949.09322
19.0,2,2949.169353
15.0,6,2949.398623
7.0,14,2949.906908
9.0,12,2950.335952
15.0,6,2950.552866
11.0,10,2950.896502
19.0,2,2950.974396
14.0,7,2951.221127
8.0,13,2951.682619
-10.0,2,2951.750701
16.0,5,2951.929855
7.0,14,2952.428415
10.0,11,2952.832664
18.0,3,2952.937396
14.0,7,2953.188433
18.0,3,2953.297241
16.0,5,2953.467538
6.0,15,2953.992296
12.0,9,2954.306678
13.0,8,2954.594443
10.0,11,2954.991446
16.0,5,2955.165215
19.0,2,2955.237377
20.0,1,2955.275249
12.0,9,2955.59869
14.0,7,2955.836564
11.0,10,2956.191513
6.0,15,2956.741818
8.0,13,2957.235215
12.0,9,2957.570789
9.0,12,2958.014101
12.0,9,2958.340096
16.0,5,2958.530283
10.0,11,2958.937051
13.0,8,2959.240079
14.0,7,2959.491843
19.0,2,2959.565317
11.0,10,2959.932282
-10.0,1,2959.962808
8.0,13,2960.435037
7.0,14,2960.925594
6.0,15,2961.467799
14.0,7,2961.721958
12.0,9,2962.050876
16.0,5,2962.23446
17.0,4,2962.380141
-10.0,6,2962.602222
9.0,12,2963.040025
15.0,6,2963.263411
14.0,7,2963.52331
-10.0,3,2963.62638
8.0,13,2964.12367
9.0,12,2964.556216
9.0,12,2965.000881
16.0,5,2965.183631
14.0,7,2965.442739
9.0,12,2965.879046
9.0,12,2966.318265
14.0,7,2966.565692
18.0,3,2966.673313
17.0,4,2966.818899
20.0,1,2966.860998
16.0,5,2967.046093
12.0,9,2967.378941
9.0,12,2967.824512
13.0,8,2968.113313
13.0,8,2968.40613
20.0,1,2968.44709
13.0,8,2968.74024
14.0,7,2968.990616
15.0,6,2969.1935
6.0,15,2969.72592
11.0,10,2970.074272
16.0,5,2970.261304
9.0,12,2970.694146
15.0,6,2970.907261
6.0,15,2971.443238
12.0,9,2971.75883
18.0,3,2971.866135
12.0,9,2972.187816
16.0,5,2972.37034
7.0,14,2972.850894
15.0,6,2973.068722
10.0,11,2973.457192
5.0,16,2974.018046
15.0,6,2974.23306
14.0,7,2974.481105
16.0,5,2974.672519
15.0,6,2974.878745
16.0,5,2975.062345
16.0,5,2975.247032
9.0,12,2975.686224
16.0,5,2975.863717
7.0,14,2976.352397
7.0,14,2976.849957
16.0,5,2977.030962
12.0,9,2977.361244
17.0,4,2977.504686
14.0,7,2977.755476
15.0,6,2977.978233
10.0,11,2978.370734
13.0,8,2978.645363
12.0,9,2978.963496
19.0,2,2979.036162
18.0,3,2979.148313
4.0,17,2979.756654
14.0,7,2980.032178
