#{"t_start": 1669216680.5227418, "env_id": null}
r,l,t
17.0,4,6236.059978
15.0,6,6236.149092
19.0,2,6236.182746
18.0,3,6236.230499
16.0,5,6236.306182
15.0,6,6236.395978
16.0,5,6236.471452
17.0,4,6236.533331
16.0,5,6236.60862
16.0,5,6236.684188
16.0,5,6236.758828
15.0,6,6236.848175
17.0,4,6236.909111
18.0,3,6236.956523
20.0,1,6236.976089
13.0,8,6237.09163
17.0,4,6237.151787
16.0,5,6237.22576
18.0,3,6237.273005
17.0,4,6237.334035
19.0,2,6237.367377
15.0,6,6237.456143
16.0,5,6237.530851
13.0,8,6237.645119
11.0,10,6237.787868
17.0,4,6237.848752
15.0,6,6237.937672
20.0,1,6237.957048
14.0,7,6238.059409
15.0,6,6238.148299
13.0,8,6238.264593
19.0,2,6238.298422
16.0,5,6238.376657
16.0,5,6238.454616
18.0,3,6238.50334
18.0,3,6238.55213
12.0,9,6238.686343
13.0,8,6238.807335
15.0,6,6238.898937
14.0,7,6239.005229
11.0,10,6239.153104
16.0,5,6239.230602
14.0,7,6239.336798
16.0,5,6239.414656
15.0,6,6239.506361
17.0,4,6239.569591
18.0,3,6239.618268
14.0,7,6239.725205
16.0,5,6239.80259
19.0,2,6239.837049
20.0,1,6239.858238
18.0,3,6239.907072
16.0,5,6239.984647
17.0,4,6240.047605
18.0,3,6240.096192
15.0,6,6240.186611
19.0,2,6240.220768
17.0,4,6240.283369
18.0,3,6240.331851
17.0,4,6240.393788
19.0,2,6240.427921
15.0,6,6240.518929
16.0,5,6240.595089
16.0,5,6240.671731
19.0,2,6240.706035
18.0,3,6240.753542
14.0,7,6240.858811
14.0,7,6240.96369
17.0,4,6241.026274
17.0,4,6241.088358
17.0,4,6241.151086
19.0,2,6241.185205
16.0,5,6241.261125
17.0,4,6241.323567
16.0,5,6241.400044
16.0,5,6241.476315
17.0,4,6241.538692
15.0,6,6241.628496
18.0,3,6241.676604
18.0,3,6241.724707
15.0,6,6241.814482
17.0,4,6241.87585
16.0,5,6241.952022
18.0,3,6242.000237
17.0,4,6242.062422
16.0,5,6242.13775
15.0,6,6242.227805
17.0,4,6242.289823
18.0,3,6242.337991
18.0,3,6242.385911
13.0,8,6242.501851
15.0,6,6242.592103
16.0,5,6242.66866
17.0,4,6242.730589
17.0,4,6242.791054
19.0,2,6242.824876
17.0,4,6242.886729
18.0,3,6242.934903
17.0,4,6242.996997
17.0,4,6243.058728
15.0,6,6243.148025
15.0,6,6243.237997
19.0,2,6243.271698
15.0,6,6243.36145
18.0,3,6243.409369
17.0,4,6243.471021
17.0,4,6243.533217
17.0,4,6243.594974
20.0,1,6243.614862
18.0,3,6243.662773
19.0,2,6243.696476
15.0,6,6243.797129
16.0,5,6243.88421
19.0,2,6243.918077
14.0,7,6244.022923
15.0,6,6244.112644
16.0,5,6244.192347
17.0,4,6244.253735
18.0,3,6244.301067
17.0,4,6244.362217
13.0,8,6244.48208
18.0,3,6244.528807
18.0,3,6244.579829
18.0,3,6244.626917
17.0,4,6244.687949
17.0,4,6244.749084
16.0,5,6244.824115
18.0,3,6244.871651
16.0,5,6244.946551
20.0,1,6244.966154
17.0,4,6245.027031
16.0,5,6245.10188
16.0,5,6245.176537
15.0,6,6245.265054
15.0,6,6245.353711
19.0,2,6245.38712
19.0,2,6245.420605
19.0,2,6245.453799
19.0,2,6245.487232
19.0,2,6245.520561
17.0,4,6245.581591
16.0,5,6245.656449
16.0,5,6245.731386
17.0,4,6245.792414
16.0,5,6245.867074
18.0,3,6245.914018
15.0,6,6246.002632
17.0,4,6246.063655
17.0,4,6246.123835
15.0,6,6246.214855
15.0,6,6246.305043
13.0,8,6246.421149
19.0,2,6246.454685
16.0,5,6246.529634
16.0,5,6246.604967
17.0,4,6246.666314
20.0,1,6246.685848
16.0,5,6246.760868
16.0,5,6246.836101
14.0,7,6246.938803
12.0,9,6247.068237
16.0,5,6247.143388
12.0,9,6247.272157
17.0,4,6247.332348
18.0,3,6247.379609
12.0,9,6247.507236
20.0,1,6247.526746
16.0,5,6247.600961
20.0,1,6247.620568
19.0,2,6247.653913
13.0,8,6247.768434
19.0,2,6247.801583
17.0,4,6247.862364
16.0,5,6247.936153
19.0,2,6247.96859
17.0,4,6248.029337
16.0,5,6248.104006
20.0,1,6248.12352
18.0,3,6248.170639
14.0,7,6248.271716
13.0,8,6248.387068
15.0,6,6248.475595
16.0,5,6248.550459
19.0,2,6248.583851
18.0,3,6248.630251
14.0,7,6248.733047
18.0,3,6248.78038
16.0,5,6248.854163
14.0,7,6248.956575
18.0,3,6249.003983
12.0,9,6249.134362
17.0,4,6249.195198
13.0,8,6249.310172
18.0,3,6249.357056
14.0,7,6249.45957
18.0,3,6249.506647
17.0,4,6249.567564
18.0,3,6249.614814
17.0,4,6249.67572
17.0,4,6249.736537
13.0,8,6249.850631
17.0,4,6249.911377
15.0,6,6249.999899
15.0,6,6250.086916
15.0,6,6250.174497
16.0,5,6250.248909
13.0,8,6250.365
14.0,7,6250.465783
13.0,8,6250.580903
15.0,6,6250.668742
14.0,7,6250.769446
18.0,3,6250.815853
15.0,6,6250.903495
14.0,7,6251.003843
15.0,6,6251.091345
13.0,8,6251.205842
18.0,3,6251.252283
13.0,8,6251.369292
20.0,1,6251.388535
17.0,4,6251.448474
19.0,2,6251.481392
14.0,7,6251.580472
17.0,4,6251.640456
19.0,2,6251.673824
16.0,5,6251.752944
19.0,2,6251.786521
15.0,6,6251.875587
18.0,3,6251.923155
17.0,4,6251.985573
19.0,2,6252.019445
18.0,3,6252.067587
16.0,5,6252.143909
18.0,3,6252.192038
17.0,4,6252.254301
15.0,6,6252.344742
19.0,2,6252.378609
13.0,8,6252.498129
18.0,3,6252.546756
19.0,2,6252.581082
19.0,2,6252.615374
17.0,4,6252.678558
17.0,4,6252.741292
17.0,4,6252.804172
17.0,4,6252.867063
19.0,2,6252.901913
18.0,3,6252.951834
20.0,1,6252.972357
16.0,5,6253.051948
19.0,2,6253.087032
19.0,2,6253.122175
15.0,6,6253.219791
16.0,5,6253.299129
15.0,6,6253.392784
14.0,7,6253.501673
17.0,4,6253.566547
16.0,5,6253.647079
15.0,6,6253.738648
17.0,4,6253.800346
17.0,4,6253.862958
18.0,3,6253.911641
16.0,5,6253.987868
14.0,7,6254.092529
20.0,1,6254.112433
18.0,3,6254.160647
9.0,12,6254.339833
18.0,3,6254.389799
14.0,7,6254.498664
17.0,4,6254.563445
15.0,6,6254.657705
17.0,4,6254.722106
15.0,6,6254.815243
14.0,7,6254.923644
19.0,2,6254.958495
15.0,6,6255.052187
15.0,6,6255.145646
18.0,3,6255.195323
14.0,7,6255.304286
14.0,7,6255.411365
14.0,7,6255.518923
19.0,2,6255.553835
16.0,5,6255.63191
18.0,3,6255.680835
19.0,2,6255.715528
15.0,6,6255.8082
11.0,10,6255.958826
14.0,7,6256.065455
16.0,5,6256.143239
17.0,4,6256.206914
16.0,5,6256.284752
18.0,3,6256.333599
17.0,4,6256.396957
18.0,3,6256.445804
18.0,3,6256.494595
17.0,4,6256.557692
13.0,8,6256.67829
18.0,3,6256.727053
18.0,3,6256.775911
15.0,6,6256.867576
16.0,5,6256.944551
16.0,5,6257.021608
20.0,1,6257.041485
16.0,5,6257.118647
17.0,4,6257.184858
17.0,4,6257.247707
15.0,6,6257.338915
17.0,4,6257.401769
19.0,2,6257.436022
20.0,1,6257.455973
15.0,6,6257.547608
18.0,3,6257.595989
14.0,7,6257.700876
13.0,8,6257.823498
15.0,6,6257.914766
14.0,7,6258.022485
15.0,6,6258.118659
18.0,3,6258.167622
17.0,4,6258.230205
17.0,4,6258.29322
-10.0,2,6258.321325
15.0,6,6258.414241
15.0,6,6258.504548
17.0,4,6258.567703
16.0,5,6258.644772
17.0,4,6258.708028
14.0,7,6258.813225
18.0,3,6258.861903
18.0,3,6258.910416
19.0,2,6258.944984
16.0,5,6259.021588
11.0,10,6259.169271
15.0,6,6259.260016
18.0,3,6259.308854
16.0,5,6259.386531
16.0,5,6259.462868
17.0,4,6259.525611
16.0,5,6259.606236
19.0,2,6259.640537
14.0,7,6259.746276
16.0,5,6259.822961
14.0,7,6259.928193
18.0,3,6259.976372
14.0,7,6260.081891
16.0,5,6260.158409
14.0,7,6260.262996
14.0,7,6260.367642
18.0,3,6260.415923
17.0,4,6260.478388
14.0,7,6260.582295
19.0,2,6260.616262
12.0,9,6260.748276
16.0,5,6260.826468
16.0,5,6260.902157
15.0,6,6260.99257
18.0,3,6261.040761
15.0,6,6261.130945
18.0,3,6261.177962
16.0,5,6261.253992
15.0,6,6261.343662
18.0,3,6261.39151
16.0,5,6261.467902
17.0,4,6261.530064
19.0,2,6261.56386
15.0,6,6261.654651
17.0,4,6261.716719
15.0,6,6261.80712
16.0,5,6261.883197
17.0,4,6261.945272
19.0,2,6261.979117
14.0,7,6262.08271
17.0,4,6262.144705
12.0,9,6262.275078
16.0,5,6262.350663
14.0,7,6262.452619
20.0,1,6262.472232
18.0,3,6262.520208
17.0,4,6262.582561
16.0,5,6262.658085
17.0,4,6262.719991
17.0,4,6262.781496
14.0,7,6262.885149
14.0,7,6262.989424
16.0,5,6263.063873
16.0,5,6263.138445
15.0,6,6263.228297
13.0,8,6263.34565
18.0,3,6263.393312
14.0,7,6263.497131
19.0,2,6263.531084
19.0,2,6263.564703
16.0,5,6263.640263
18.0,3,6263.687862
18.0,3,6263.735389
16.0,5,6263.809798
16.0,5,6263.885142
20.0,1,6263.904843
16.0,5,6263.98037
16.0,5,6264.055893
14.0,7,6264.157964
15.0,6,6264.246625
16.0,5,6264.32183
13.0,8,6264.438865
14.0,7,6264.542836
17.0,4,6264.604518
16.0,5,6264.680122
16.0,5,6264.754905
18.0,3,6264.802408
16.0,5,6264.877448
18.0,3,6264.924942
17.0,4,6264.986504
14.0,7,6265.089485
16.0,5,6265.164881
18.0,3,6265.211632
16.0,5,6265.285332
16.0,5,6265.360746
15.0,6,6265.449748
17.0,4,6265.510742
19.0,2,6265.544016
16.0,5,6265.618739
19.0,2,6265.652215
17.0,4,6265.713514
16.0,5,6265.788197
12.0,9,6265.917297
18.0,3,6265.964421
16.0,5,6266.039082
15.0,6,6266.126901
19.0,2,6266.160185
20.0,1,6266.17963
18.0,3,6266.226629
14.0,7,6266.327686
16.0,5,6266.402332
13.0,8,6266.517131
16.0,5,6266.591833
19.0,2,6266.624962
19.0,2,6266.658581
20.0,1,6266.678144
19.0,2,6266.711562
20.0,1,6266.730226
15.0,6,6266.81808
20.0,1,6266.837748
18.0,3,6266.885062
15.0,6,6266.973378
19.0,2,6267.006853
14.0,7,6267.109499
19.0,2,6267.142824
15.0,6,6267.231816
19.0,2,6267.265086
18.0,3,6267.312449
15.0,6,6267.403483
19.0,2,6267.437637
15.0,6,6267.528374
18.0,3,6267.578035
13.0,8,6267.698538
19.0,2,6267.732828
-10.0,1,6267.746521
15.0,6,6267.839717
15.0,6,6267.931699
15.0,6,6268.023741
17.0,4,6268.087897
15.0,6,6268.181482
17.0,4,6268.24538
15.0,6,6268.341734
18.0,3,6268.393001
18.0,3,6268.443774
18.0,3,6268.494351
15.0,6,6268.59054
15.0,6,6268.68636
19.0,2,6268.72192
14.0,7,6268.832366
14.0,7,6268.940988
16.0,5,6269.021247
18.0,3,6269.072186
17.0,4,6269.137425
18.0,3,6269.188291
20.0,1,6269.209167
18.0,3,6269.259379
15.0,6,6269.354688
18.0,3,6269.404863
18.0,3,6269.455327
18.0,3,6269.505679
14.0,7,6269.615102
13.0,8,6269.74067
15.0,6,6269.834538
15.0,6,6269.929285
16.0,5,6270.008239
17.0,4,6270.073623
16.0,5,6270.152565
17.0,4,6270.216889
17.0,4,6270.281408
16.0,5,6270.360658
17.0,4,6270.424757
17.0,4,6270.48889
16.0,5,6270.567402
17.0,4,6270.632758
18.0,3,6270.680785
15.0,6,6270.770299
16.0,5,6270.846395
17.0,4,6270.908246
19.0,2,6270.941834
19.0,2,6270.975425
16.0,5,6271.052239
15.0,6,6271.141887
19.0,2,6271.175525
17.0,4,6271.237218
17.0,4,6271.298944
16.0,5,6271.374664
15.0,6,6271.464153
15.0,6,6271.553582
14.0,7,6271.656084
14.0,7,6271.758578
19.0,2,6271.792009
18.0,3,6271.839542
16.0,5,6271.914666
16.0,5,6271.989835
18.0,3,6272.037616
15.0,6,6272.127428
15.0,6,6272.217083
17.0,4,6272.278622
19.0,2,6272.312092
18.0,3,6272.35955
17.0,4,6272.42137
16.0,5,6272.498792
15.0,6,6272.587496
16.0,5,6272.661824
17.0,4,6272.72306
16.0,5,6272.7983
16.0,5,6272.87314
17.0,4,6272.933368
18.0,3,6272.980307
16.0,5,6273.055531
15.0,6,6273.144121
19.0,2,6273.177393
13.0,8,6273.293671
15.0,6,6273.382348
18.0,3,6273.429429
11.0,10,6273.572146
17.0,4,6273.633087
17.0,4,6273.694087
17.0,4,6273.755259
16.0,5,6273.830071
15.0,6,6273.919136
18.0,3,6273.966307
14.0,7,6274.068216
17.0,4,6274.129258
17.0,4,6274.19027
14.0,7,6274.292601
20.0,1,6274.311973
16.0,5,6274.38544
19.0,2,6274.418575
15.0,6,6274.506623
16.0,5,6274.581436
17.0,4,6274.643333
19.0,2,6274.675471
17.0,4,6274.736408
15.0,6,6274.824112
18.0,3,6274.871324
15.0,6,6274.959496
15.0,6,6275.047835
17.0,4,6275.10825
14.0,7,6275.209728
15.0,6,6275.297659
18.0,3,6275.344632
19.0,2,6275.377544
15.0,6,6275.465622
15.0,6,6275.553566
15.0,6,6275.644873
14.0,7,6275.75004
16.0,5,6275.826414
16.0,5,6275.902938
17.0,4,6275.96542
17.0,4,6276.027617
12.0,9,6276.159783
18.0,3,6276.207897
15.0,6,6276.298605
15.0,6,6276.390108
19.0,2,6276.424438
15.0,6,6276.516505
15.0,6,6276.60643
19.0,2,6276.640637
14.0,7,6276.745821
15.0,6,6276.836155
20.0,1,6276.855965
15.0,6,6276.946446
20.0,1,6276.969177
15.0,6,6277.060068
13.0,8,6277.180846
19.0,2,6277.217299
14.0,7,6277.324604
11.0,10,6277.474269
16.0,5,6277.551337
15.0,6,6277.641928
12.0,9,6277.774013
17.0,4,6277.836519
15.0,6,6277.927091
18.0,3,6277.975233
17.0,4,6278.037946
18.0,3,6278.086191
16.0,5,6278.162759
17.0,4,6278.225516
12.0,9,6278.356529
16.0,5,6278.432842
16.0,5,6278.50869
17.0,4,6278.570875
15.0,6,6278.661611
16.0,5,6278.736863
15.0,6,6278.826516
14.0,7,6278.930774
19.0,2,6278.965114
18.0,3,6279.012636
13.0,8,6279.130481
14.0,7,6279.235147
16.0,5,6279.310865
20.0,1,6279.330689
15.0,6,6279.425092
16.0,5,6279.500704
12.0,9,6279.632358
18.0,3,6279.680269
16.0,5,6279.755594
15.0,6,6279.845781
15.0,6,6279.935813
17.0,4,6279.998213
18.0,3,6280.046259
16.0,5,6280.122457
17.0,4,6280.184691
14.0,7,6280.287681
18.0,3,6280.335625
20.0,1,6280.355474
17.0,4,6280.417431
16.0,5,6280.49294
12.0,9,6280.623966
15.0,6,6280.712805
18.0,3,6280.760239
19.0,2,6280.793872
16.0,5,6280.869437
17.0,4,6280.930763
19.0,2,6280.964237
18.0,3,6281.012051
17.0,4,6281.075249
13.0,8,6281.19152
18.0,3,6281.238865
18.0,3,6281.28678
15.0,6,6281.375428
16.0,5,6281.451247
13.0,8,6281.568975
18.0,3,6281.615632
19.0,2,6281.64927
13.0,8,6281.76553
16.0,5,6281.841252
17.0,4,6281.902354
14.0,7,6282.006186
19.0,2,6282.039786
20.0,1,6282.06044
19.0,2,6282.093911
20.0,1,6282.113623
19.0,2,6282.147545
18.0,3,6282.195703
13.0,8,6282.312189
15.0,6,6282.401116
17.0,4,6282.463128
17.0,4,6282.524966
18.0,3,6282.572851
18.0,3,6282.621487
15.0,6,6282.711763
17.0,4,6282.77362
20.0,1,6282.793356
17.0,4,6282.85527
17.0,4,6282.917141
14.0,7,6283.021372
15.0,6,6283.112571
15.0,6,6283.205327
-10.0,1,6283.219099
18.0,3,6283.268435
16.0,5,6283.347314
16.0,5,6283.425667
16.0,5,6283.503762
13.0,8,6283.623837
20.0,1,6283.643948
12.0,9,6283.778741
18.0,3,6283.827844
15.0,6,6283.920333
17.0,4,6283.983007
15.0,6,6284.075209
18.0,3,6284.124163
16.0,5,6284.201973
14.0,7,6284.308103
15.0,6,6284.400165
14.0,7,6284.505213
17.0,4,6284.568462
16.0,5,6284.645947
20.0,1,6284.666118
15.0,6,6284.75778
14.0,7,6284.861959
19.0,2,6284.896185
17.0,4,6284.9589
15.0,6,6285.050308
16.0,5,6285.128765
14.0,7,6285.23483
16.0,5,6285.312501
18.0,3,6285.360884
16.0,5,6285.437966
17.0,4,6285.500365
19.0,2,6285.534701
16.0,5,6285.611805
18.0,3,6285.660404
17.0,4,6285.72291
17.0,4,6285.785276
13.0,8,6285.904411
17.0,4,6285.966921
12.0,9,6286.099518
18.0,3,6286.147838
18.0,3,6286.196548
19.0,2,6286.230819
13.0,8,6286.350428
14.0,7,6286.4547
14.0,7,6286.559044
17.0,4,6286.621069
15.0,6,6286.710255
17.0,4,6286.772471
18.0,3,6286.819741
18.0,3,6286.867723
15.0,6,6286.956387
14.0,7,6287.060269
18.0,3,6287.107958
16.0,5,6287.183685
18.0,3,6287.231275
15.0,6,6287.321368
19.0,2,6287.355211
18.0,3,6287.403045
12.0,9,6287.532332
16.0,5,6287.607958
19.0,2,6287.641453
15.0,6,6287.732307
19.0,2,6287.766491
15.0,6,6287.85612
14.0,7,6287.960893
17.0,4,6288.022093
15.0,6,6288.111065
17.0,4,6288.171988
15.0,6,6288.260713
20.0,1,6288.280313
16.0,5,6288.354245
20.0,1,6288.373791
16.0,5,6288.448514
15.0,6,6288.53651
19.0,2,6288.56995
19.0,2,6288.603272
16.0,5,6288.677978
19.0,2,6288.711321
16.0,5,6288.788596
19.0,2,6288.821712
17.0,4,6288.882596
18.0,3,6288.930454
14.0,7,6289.03243
17.0,4,6289.093455
13.0,8,6289.208971
17.0,4,6289.270119
16.0,5,6289.344831
20.0,1,6289.364369
17.0,4,6289.425293
16.0,5,6289.500298
13.0,8,6289.616478
19.0,2,6289.649762
15.0,6,6289.738039
18.0,3,6289.78543
14.0,7,6289.888649
17.0,4,6289.948895
18.0,3,6289.996119
16.0,5,6290.070926
17.0,4,6290.131885
13.0,8,6290.247182
18.0,3,6290.294431
17.0,4,6290.355573
16.0,5,6290.430358
17.0,4,6290.491339
13.0,8,6290.606786
16.0,5,6290.680396
14.0,7,6290.781325
18.0,3,6290.828282
15.0,6,6290.916154
15.0,6,6291.003684
13.0,8,6291.118064
11.0,10,6291.259574
15.0,6,6291.347186
13.0,8,6291.462528
16.0,5,6291.5369
15.0,6,6291.623518
17.0,4,6291.683948
16.0,5,6291.757652
14.0,7,6291.858792
16.0,5,6291.932816
18.0,3,6291.979237
16.0,5,6292.05127
13.0,8,6292.165987
15.0,6,6292.254445
19.0,2,6292.287431
18.0,3,6292.334131
16.0,5,6292.408278
17.0,4,6292.468628
15.0,6,6292.556114
15.0,6,6292.643507
16.0,5,6292.716403
15.0,6,6292.803778
16.0,5,6292.877352
18.0,3,6292.923851
19.0,2,6292.956873
20.0,1,6292.976208
18.0,3,6293.022583
18.0,3,6293.069115
16.0,5,6293.14289
17.0,4,6293.203005
19.0,2,6293.23582
14.0,7,6293.336749
18.0,3,6293.383254
18.0,3,6293.429847
17.0,4,6293.488985
12.0,9,6293.615815
18.0,3,6293.66226
16.0,5,6293.735939
11.0,10,6293.876173
19.0,2,6293.90924
15.0,6,6293.996114
15.0,6,6294.082433
17.0,4,6294.142411
15.0,6,6294.229331
16.0,5,6294.302929
18.0,3,6294.349382
18.0,3,6294.39545
12.0,9,6294.522226
20.0,1,6294.541523
15.0,6,6294.628643
20.0,1,6294.647975
16.0,5,6294.721528
17.0,4,6294.781631
17.0,4,6294.841238
14.0,7,6294.941746
13.0,8,6295.05514
15.0,6,6295.141929
19.0,2,6295.174793
15.0,6,6295.261805
17.0,4,6295.321878
19.0,2,6295.354893
16.0,5,6295.429467
15.0,6,6295.515305
16.0,5,6295.588758
16.0,5,6295.661971
17.0,4,6295.721719
19.0,2,6295.754458
13.0,8,6295.867134
-10.0,1,6295.879837
16.0,5,6295.953454
17.0,4,6296.013275
20.0,1,6296.033421
17.0,4,6296.093242
19.0,2,6296.125031
14.0,7,6296.224688
17.0,4,6296.284644
17.0,4,6296.344535
-10.0,2,6296.370807
16.0,5,6296.444301
14.0,7,6296.544045
18.0,3,6296.590472
19.0,2,6296.623203
17.0,4,6296.683108
-10.0,1,6296.695969
18.0,3,6296.742427
14.0,7,6296.842479
16.0,5,6296.915826
18.0,3,6296.962361
15.0,6,6297.049676
17.0,4,6297.109377
18.0,3,6297.15583
13.0,8,6297.270108
13.0,8,6297.383279
16.0,5,6297.456582
19.0,2,6297.489281
15.0,6,6297.575065
18.0,3,6297.621317
13.0,8,6297.734226
14.0,7,6297.834623
18.0,3,6297.880953
16.0,5,6297.954466
20.0,1,6297.973846
16.0,5,6298.047103
16.0,5,6298.120634
16.0,5,6298.1938
15.0,6,6298.280301
17.0,4,6298.340269
16.0,5,6298.413363
19.0,2,6298.446014
19.0,2,6298.478841
19.0,2,6298.511618
16.0,5,6298.58479
14.0,7,6298.68786
16.0,5,6298.761168
18.0,3,6298.807181
13.0,8,6298.921105
19.0,2,6298.953874
13.0,8,6299.066717
15.0,6,6299.153451
15.0,6,6299.239834
18.0,3,6299.286078
18.0,3,6299.332068
15.0,6,6299.41851
18.0,3,6299.464611
18.0,3,6299.510904
15.0,6,6299.596617
13.0,8,6299.710531
17.0,4,6299.770095
17.0,4,6299.829866
18.0,3,6299.876032
14.0,7,6299.976659
18.0,3,6300.023097
15.0,6,6300.109893
17.0,4,6300.169512
19.0,2,6300.202159
15.0,6,6300.289491
15.0,6,6300.376377
16.0,5,6300.44896
14.0,7,6300.548873
16.0,5,6300.623018
17.0,4,6300.683263
16.0,5,6300.756646
18.0,3,6300.802956
19.0,2,6300.835839
14.0,7,6300.936473
15.0,6,6301.023473
17.0,4,6301.083545
16.0,5,6301.157085
16.0,5,6301.231032
17.0,4,6301.290987
18.0,3,6301.337303
17.0,4,6301.397116
16.0,5,6301.470482
18.0,3,6301.516887
16.0,5,6301.590099
14.0,7,6301.688699
20.0,1,6301.70828
15.0,6,6301.795377
19.0,2,6301.831506
19.0,2,6301.863993
17.0,4,6301.923476
18.0,3,6301.968625
15.0,6,6302.054807
15.0,6,6302.141095
17.0,4,6302.200327
15.0,6,6302.28671
14.0,7,6302.385293
19.0,2,6302.417951
16.0,5,6302.490982
17.0,4,6302.550095
15.0,6,6302.63617
19.0,2,6302.669748
14.0,7,6302.768619
14.0,7,6302.868113
20.0,1,6302.887237
16.0,5,6302.96004
18.0,3,6303.006173
11.0,10,6303.145838
16.0,5,6303.217918
19.0,2,6303.250627
17.0,4,6303.310111
17.0,4,6303.369582
17.0,4,6303.428999
16.0,5,6303.502341
19.0,2,6303.535072
17.0,4,6303.59478
16.0,5,6303.667914
15.0,6,6303.75455
15.0,6,6303.840669
11.0,10,6303.980163
20.0,1,6303.999346
13.0,8,6304.112829
16.0,5,6304.186201
16.0,5,6304.258508
15.0,6,6304.345282
19.0,2,6304.377991
14.0,7,6304.476823
19.0,2,6304.509439
18.0,3,6304.555535
16.0,5,6304.627793
14.0,7,6304.727583
14.0,7,6304.827188
17.0,4,6304.886553
17.0,4,6304.945918
18.0,3,6304.992053
17.0,4,6305.051295
14.0,7,6305.150826
18.0,3,6305.196722
15.0,6,6305.28252
17.0,4,6305.340865
18.0,3,6305.386519
14.0,7,6305.485535
19.0,2,6305.518295
17.0,4,6305.577688
16.0,5,6305.651009
17.0,4,6305.711285
20.0,1,6305.730865
15.0,6,6305.817505
17.0,4,6305.877259
17.0,4,6305.935687
16.0,5,6306.008257
17.0,4,6306.067407
14.0,7,6306.165462
14.0,7,6306.264317
15.0,6,6306.350243
16.0,5,6306.423189
16.0,5,6306.495615
15.0,6,6306.580487
13.0,8,6306.692776
17.0,4,6306.751757
12.0,9,6306.877126
19.0,2,6306.909425
17.0,4,6306.967677
16.0,5,6307.040038
17.0,4,6307.09922
15.0,6,6307.184612
17.0,4,6307.243712
15.0,6,6307.32978
17.0,4,6307.390141
15.0,6,6307.482686
17.0,4,6307.543315
15.0,6,6307.631734
16.0,5,6307.707772
14.0,7,6307.811275
13.0,8,6307.932161
16.0,5,6308.009627
18.0,3,6308.05889
18.0,3,6308.108222
18.0,3,6308.157672
16.0,5,6308.235039
14.0,7,6308.341625
14.0,7,6308.448677
14.0,7,6308.556043
17.0,4,6308.619401
18.0,3,6308.668593
17.0,4,6308.732409
14.0,7,6308.839467
11.0,10,6308.988621
9.0,12,6309.165653
17.0,4,6309.229093
17.0,4,6309.292336
17.0,4,6309.3554
17.0,4,6309.418691
13.0,8,6309.537383
16.0,5,6309.614755
12.0,9,6309.747689
16.0,5,6309.825043
19.0,2,6309.85936
16.0,5,6309.936772
16.0,5,6310.013929
17.0,4,6310.076608
14.0,7,6310.182116
18.0,3,6310.230503
17.0,4,6310.293812
16.0,5,6310.37119
16.0,5,6310.448027
15.0,6,6310.539084
17.0,4,6310.601608
16.0,5,6310.679114
13.0,8,6310.800717
17.0,4,6310.864144
17.0,4,6310.926083
17.0,4,6310.988192
16.0,5,6311.064841
16.0,5,6311.141273
17.0,4,6311.206156
18.0,3,6311.254523
14.0,7,6311.35838
12.0,9,6311.495472
16.0,5,6311.57137
16.0,5,6311.649553
19.0,2,6311.685313
15.0,6,6311.777438
16.0,5,6311.855076
13.0,8,6311.973956
18.0,3,6312.022608
18.0,3,6312.071371
16.0,5,6312.148687
18.0,3,6312.197319
12.0,9,6312.330426
13.0,8,6312.450548
15.0,6,6312.541842
19.0,2,6312.575305
17.0,4,6312.637977
14.0,7,6312.741884
18.0,3,6312.790465
19.0,2,6312.824548
14.0,7,6312.929186
15.0,6,6313.020634
19.0,2,6313.054784
18.0,3,6313.103215
15.0,6,6313.194635
14.0,7,6313.299182
18.0,3,6313.347694
18.0,3,6313.396113
16.0,5,6313.472953
14.0,7,6313.577425
15.0,6,6313.668743
16.0,5,6313.745386
15.0,6,6313.836573
17.0,4,6313.898463
20.0,1,6313.918401
14.0,7,6314.022627
15.0,6,6314.113649
14.0,7,6314.219128
11.0,10,6314.365884
18.0,3,6314.414135
17.0,4,6314.47652
16.0,5,6314.55575
16.0,5,6314.63257
16.0,5,6314.709419
16.0,5,6314.786253
14.0,7,6314.891038
17.0,4,6314.954068
17.0,4,6315.020442
20.0,1,6315.040346
17.0,4,6315.102877
18.0,3,6315.151005
13.0,8,6315.269964
15.0,6,6315.360586
14.0,7,6315.465281
15.0,6,6315.556206
15.0,6,6315.646946
19.0,2,6315.68105
15.0,6,6315.772009
20.0,1,6315.791826
19.0,2,6315.825922
19.0,2,6315.863451
17.0,4,6315.925722
20.0,1,6315.945885
15.0,6,6316.036411
15.0,6,6316.126633
14.0,7,6316.233226
15.0,6,6316.324045
15.0,6,6316.414635
16.0,5,6316.490984
15.0,6,6316.581661
19.0,2,6316.615562
17.0,4,6316.677819
17.0,4,6316.740135
16.0,5,6316.816222
18.0,3,6316.864146
16.0,5,6316.940417
16.0,5,6317.015827
19.0,2,6317.051218
13.0,8,6317.168031
13.0,8,6317.285358
14.0,7,6317.390048
10.0,11,6317.549637
19.0,2,6317.583671
17.0,4,6317.645835
14.0,7,6317.752496
17.0,4,6317.813877
17.0,4,6317.87518
16.0,5,6317.951408
18.0,3,6317.999492
14.0,7,6318.10418
15.0,6,6318.194663
19.0,2,6318.228602
17.0,4,6318.290685
18.0,3,6318.338048
16.0,5,6318.41444
19.0,2,6318.448314
18.0,3,6318.496199
